retro_game_id,year,month,day,st_fl,regseason_fl,playoff_fl,game_type,game_type_des,local_game_time,game_id,home_team_id,away_team_id,home_team_lg,away_team_lg,interleague_fl,park_id,park_name,park_location,inning_number,bat_home_id,outs_ct,pit_mlbid,pit_first_name,pit_last_name,pit_box_name,pit_hand_cd,bat_mlbid,bat_first_name,bat_last_name,bat_box_name,bat_hand_cd,ab_number,start_bases,end_bases,event_outs_ct,pa_ball_ct,pa_strike_ct,pitch_seq,pa_terminal_fl,pa_event_cd,pitch_res,pitch_des,pitch_id,x,y,start_speed,end_speed,sz_top,sz_bot,pfx_x,pfx_z,px,pz,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,break_y,break_angle,break_length,pitch_type,pitch_type_seq,type_confidence,zone,spin_dir,spin_rate,sv_id,event_num
DET201909160,2019,9,16,F,T,F,R,Regular Season,16:10,565584,det,bal,AL,AL,F,2394,Comerica Park,"Detroit, MI",9,0,2,641729,Joe,Jimenez,"Jiménez, J",R,592859,Stevie,Wilkerson,"Wilkerson, S",L,69,___,1__,2,0,2,SSX,T,20,X,"In play, no out",16,137.91,172.7,97.3,89.3,3.46,1.62,-8.54,9.06,-0.55,2.45,-1.97,50.0,5.6,7.09,-141.59,-6.38,-17.4,31.15,-13.72,24.0,46.8,4.8,FF,FF|FF|FF,,,,,190916_223942,16
DET201909160,2019,9,16,F,T,F,R,Regular Season,16:10,565584,det,bal,AL,AL,F,2394,Comerica Park,"Detroit, MI",9,0,2,641729,Joe,Jimenez,"Jiménez, J",R,547004,Rio,Ruiz,"Ruiz, R",L,70,1__,12_,2,0,0,S,F,20,S,Called Strike,19,148.96,179.65,88.6,81.9,3.37,1.6,-9.86,4.25,-0.84,2.19,-2.28,50.0,5.43,6.97,-128.87,-3.4,-16.75,24.11,-24.95,24.0,31.2,7.2,CH,CH,,,,,190916_224012,19
DET201909160,2019,9,16,F,T,F,R,Regular Season,16:10,565584,det,bal,AL,AL,F,2394,Comerica Park,"Detroit, MI",9,0,2,641729,Joe,Jimenez,"Jiménez, J",R,547004,Rio,Ruiz,"Ruiz, R",L,70,1__,12_,2,0,1,SX,T,20,X,"In play, no out",20,129.86,177.77,89.8,82.9,3.46,1.62,-10.18,4.27,-0.34,2.26,-2.3,50.0,5.34,8.51,-130.54,-3.19,-17.74,24.98,-24.73,24.0,32.4,7.2,CH,CH|CH,,,,,190916_224036,20
DET201909160,2019,9,16,F,T,F,R,Regular Season,16:10,565584,det,bal,AL,AL,F,2394,Comerica Park,"Detroit, MI",9,0,2,641729,Joe,Jimenez,"Jiménez, J",R,593643,Hanser,Alberto,Alberto,R,71,12_,123,2,0,0,B,F,20,B,Ball,24,91.49,197.16,84.6,78.3,3.39,1.44,2.01,1.12,0.67,1.54,-2.33,50.0,5.49,6.68,-123.1,-3.37,3.09,23.43,-30.45,24.0,7.2,8.4,SL,SL,,,,,190916_224127,24
DET201909160,2019,9,16,F,T,F,R,Regular Season,16:10,565584,det,bal,AL,AL,F,2394,Comerica Park,"Detroit, MI",9,0,2,641729,Joe,Jimenez,"Jiménez, J",R,593643,Hanser,Alberto,Alberto,R,71,12_,123,2,1,0,BB,F,20,B,Ball In Dirt,25,50.37,226.48,87.1,80.6,3.3,1.46,0.79,2.77,1.75,0.46,-2.13,50.0,5.41,9.44,-126.36,-6.83,1.28,24.96,-27.67,24.0,6.0,7.2,SL,SL|SL,,,,,190916_224151,25
DET201909160,2019,9,16,F,T,F,R,Regular Season,16:10,565584,det,bal,AL,AL,F,2394,Comerica Park,"Detroit, MI",9,0,2,641729,Joe,Jimenez,"Jiménez, J",R,593643,Hanser,Alberto,Alberto,R,71,12_,123,2,2,0,BBS,F,20,S,Foul,26,120.44,145.92,95.1,87.0,3.43,1.61,-6.14,8.81,-0.09,3.44,-2.09,50.0,5.62,7.66,-138.35,-3.21,-11.91,30.49,-15.08,24.0,32.4,3.6,FF,SL|SL|FF,,,,,190916_224227,26
DET201909160,2019,9,16,F,T,F,R,Regular Season,16:10,565584,det,bal,AL,AL,F,2394,Comerica Park,"Detroit, MI",9,0,2,641729,Joe,Jimenez,"Jiménez, J",R,593643,Hanser,Alberto,Alberto,R,71,12_,123,2,2,1,BBSS,F,20,S,Foul,27,119.18,169.44,95.8,87.1,3.43,1.61,-7.81,10.04,-0.06,2.57,-2.16,50.0,5.51,8.55,-139.06,-5.76,-15.24,32.2,-12.58,24.0,43.2,3.6,FF,SL|SL|FF|FF,,,,,190916_224259,27
DET201909160,2019,9,16,F,T,F,R,Regular Season,16:10,565584,det,bal,AL,AL,F,2394,Comerica Park,"Detroit, MI",9,0,2,641729,Joe,Jimenez,"Jiménez, J",R,593643,Hanser,Alberto,Alberto,R,71,12_,123,2,2,2,BBSSX,T,20,X,"In play, no out",28,100.66,159.67,95.7,88.1,3.43,1.61,-7.35,9.75,0.43,2.93,-2.05,50.0,5.54,9.47,-139.1,-4.86,-14.53,28.42,-12.88,24.0,42.0,3.6,FF,SL|SL|FF|FF|FF,,,,,190916_224335,28
DET201909160,2019,9,16,F,T,F,R,Regular Season,16:10,565584,det,bal,AL,AL,F,2394,Comerica Park,"Detroit, MI",9,0,2,641729,Joe,Jimenez,"Jiménez, J",R,641820,Trey,Mancini,Mancini,R,72,___,___,3,0,0,S,F,3,S,Called Strike,34,94.05,185.57,85.0,78.7,3.56,1.71,2.44,2.4,0.6,1.96,-2.34,50.0,5.58,6.4,-123.62,-3.05,3.81,23.01,-28.44,24.0,9.6,7.2,SL,SL,,,,,190916_224455,34
DET201909160,2019,9,16,F,T,F,R,Regular Season,16:10,565584,det,bal,AL,AL,F,2394,Comerica Park,"Detroit, MI",9,0,2,641729,Joe,Jimenez,"Jiménez, J",R,641820,Trey,Mancini,Mancini,R,72,___,___,3,0,1,SS,F,3,S,Swinging Strike,35,81.41,194.51,86.6,80.3,3.67,1.71,2.54,2.65,0.94,1.64,-2.13,50.0,5.53,6.82,-125.92,-4.11,4.11,23.6,-27.88,24.0,10.8,7.2,SL,SL|SL,,,,,190916_224520,35
DET201909160,2019,9,16,F,T,F,R,Regular Season,16:10,565584,det,bal,AL,AL,F,2394,Comerica Park,"Detroit, MI",9,0,2,641729,Joe,Jimenez,"Jiménez, J",R,641820,Trey,Mancini,Mancini,R,72,___,___,3,0,2,SSS,T,3,S,Swinging Strike (Blocked),36,72.4,219.07,87.6,81.8,3.67,1.71,1.79,2.59,1.17,0.73,-2.21,50.0,5.44,7.94,-127.28,-6.38,2.98,22.7,-27.87,24.0,8.4,7.2,SL,SL|SL|SL,,,,,190916_224547,36
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,0,0,621244,Jose,Berrios,Berríos,R,544725,Leury,Garcia,"García, L",L,1,___,1__,0,0,0,B,F,20,B,Ball,2,141.29,212.46,94.8,87.2,3.2,1.49,-5.65,8.28,-0.64,0.97,-3.17,50.0,5.28,8.9,-137.6,-8.75,-10.9,28.91,-16.2,24.0,26.4,4.8,FF,FF,,,,,190916_234059,2
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,0,0,621244,Jose,Berrios,Berríos,R,544725,Leury,Garcia,"García, L",L,1,___,1__,0,1,0,BX,T,20,X,"In play, no out",3,111.11,188.17,94.6,87.7,3.18,1.51,-7.45,7.78,0.15,1.88,-2.93,50.0,5.36,11.07,-137.35,-6.38,-14.47,25.79,-17.07,24.0,34.8,4.8,FF,FF|FF,,,,,190916_234115,3
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,0,0,621244,Jose,Berrios,Berríos,R,660162,Yoan,Moncada,Moncada,L,2,1__,_23,0,0,0,B,F,21,B,Ball,6,173.43,171.9,92.1,85.1,3.38,1.53,-8.57,4.02,-1.48,2.48,-3.17,50.0,5.43,7.46,-133.97,-3.17,-15.73,26.18,-24.79,24.0,30.0,6.0,FT,FT,,,,,190916_234204,6
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,0,0,621244,Jose,Berrios,Berríos,R,660162,Yoan,Moncada,Moncada,L,2,1__,_23,0,1,0,BS,F,21,S,Called Strike,7,139.77,198.62,91.5,84.4,3.29,1.47,-9.41,4.14,-0.6,1.49,-3.2,50.0,5.28,10.06,-132.86,-5.28,-16.95,26.45,-24.71,24.0,30.0,7.2,FT,FT|FT,,,,,190916_234225,7
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,0,0,621244,Jose,Berrios,Berríos,R,660162,Yoan,Moncada,Moncada,L,2,1__,_23,0,1,1,BSX,T,21,X,"In play, no out",9,114.1,194.17,82.8,77.0,3.34,1.51,6.68,-0.13,0.08,1.65,-3.23,50.0,5.42,5.83,-120.47,-2.2,9.9,21.57,-32.37,24.0,18.0,9.6,CU,FT|FT|CU,,,,,190916_234326,9
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,0,0,621244,Jose,Berrios,Berríos,R,547989,Jose,Abreu,Abreu,R,3,_23,___,2,0,0,B,F,0,B,Ball,13,140.87,215.15,82.2,76.3,3.51,1.66,9.54,-1.82,-0.63,0.88,-3.42,50.0,5.31,3.66,-119.63,-3.12,13.86,22.58,-34.82,24.0,21.6,10.8,CU,CU,,,,,190916_234419,13
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,0,0,621244,Jose,Berrios,Berríos,R,547989,Jose,Abreu,Abreu,R,3,_23,___,2,1,0,BS,F,0,S,Swinging Strike,14,97.88,195.87,82.4,76.7,3.53,1.61,10.63,-1.67,0.5,1.59,-3.22,50.0,5.38,5.55,-119.94,-1.7,15.58,21.91,-34.63,24.0,25.2,10.8,CU,CU|CU,,,,,190916_234439,14
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,0,0,621244,Jose,Berrios,Berríos,R,547989,Jose,Abreu,Abreu,R,3,_23,___,2,1,1,BSS,F,0,S,Foul,15,168.31,173.62,95.4,87.7,3.52,1.61,-6.95,6.32,-1.35,2.41,-3.11,50.0,5.5,7.34,-138.79,-4.87,-13.63,29.64,-19.79,24.0,30.0,4.8,FF,CU|CU|FF,,,,,190916_234508,15
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,0,0,621244,Jose,Berrios,Berríos,R,547989,Jose,Abreu,Abreu,R,3,_23,___,2,1,2,BSSX,T,0,X,"In play, run(s)",16,75.56,195.98,82.5,76.2,3.54,1.66,7.64,-0.85,1.09,1.59,-3.27,50.0,5.36,7.96,-119.92,-1.87,11.09,23.72,-33.42,24.0,20.4,9.6,CU,CU|CU|FF|CU,,,,,190916_234552,16
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,0,2,621244,Jose,Berrios,Berríos,R,650391,Eloy,Jimenez,Jiménez,R,4,___,___,3,0,0,B,F,3,B,Ball,21,85.13,195.9,94.6,88.0,3.47,1.72,-6.57,5.95,0.84,1.59,-3.14,50.0,5.28,13.2,-137.23,-6.29,-12.75,25.08,-20.61,24.0,25.2,4.8,FF,FF,,,,,190916_234634,21
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,0,2,621244,Jose,Berrios,Berríos,R,650391,Eloy,Jimenez,Jiménez,R,4,___,___,3,1,0,BS,F,3,S,Foul Tip,22,105.62,203.7,93.3,86.7,3.49,1.67,-5.53,7.0,0.3,1.3,-3.0,50.0,5.21,10.82,-135.43,-7.02,-10.45,24.77,-18.95,24.0,22.8,4.8,FF,FF|FF,,,,,190916_234650,22
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,0,2,621244,Jose,Berrios,Berríos,R,650391,Eloy,Jimenez,Jiménez,R,4,___,___,3,1,1,BSS,F,3,S,Foul,23,138.19,190.48,85.3,78.6,3.39,1.67,-8.03,4.19,-0.56,1.79,-3.16,50.0,5.23,8.96,-123.94,-3.23,-12.57,23.38,-25.61,24.0,22.8,7.2,CH,FF|FF|CH,,,,,190916_234713,23
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,0,2,621244,Jose,Berrios,Berríos,R,650391,Eloy,Jimenez,Jiménez,R,4,___,___,3,1,2,BSSS,T,3,S,Swinging Strike,24,118.82,147.01,94.7,87.4,3.4,1.67,-5.67,7.1,-0.05,3.4,-3.02,50.0,5.52,10.13,-137.71,-2.44,-11.02,27.4,-18.39,24.0,25.2,4.8,FF,FF|FF|CH|FF,,,,,190916_234736,24
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,0,625643,Reynaldo,Lopez,"López, R",R,650333,Luis,Arraez,Arraez,L,5,___,1__,0,0,0,S,F,20,S,Called Strike,26,131.39,182.81,94.3,86.3,2.99,1.47,-4.86,10.9,-0.38,2.07,-1.59,50.0,6.19,4.98,-136.89,-9.01,-9.24,29.73,-11.45,24.0,31.2,3.6,FF,FF,,,,,190916_235020,26
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,0,625643,Reynaldo,Lopez,"López, R",R,650333,Luis,Arraez,Arraez,L,5,___,1__,0,0,1,SB,F,20,B,Ball,26,107.88,201.35,78.7,74.3,2.97,1.33,0.75,-2.27,0.24,1.39,-1.58,50.0,6.34,3.94,-114.63,-3.59,1.02,17.01,-35.25,24.0,2.4,10.8,CU,FF|CU,,,,,190916_235034,26
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,0,625643,Reynaldo,Lopez,"López, R",R,650333,Luis,Arraez,Arraez,L,5,___,1__,0,1,1,SBS,F,20,S,Foul,26,110.14,142.72,95.3,87.5,3.0,1.42,-4.19,9.08,0.18,3.56,-1.64,50.0,6.32,6.48,-138.57,-4.96,-8.2,29.22,-14.41,24.0,24.0,3.6,FF,FF|CU|FF,,,,,190916_235050,26
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,0,625643,Reynaldo,Lopez,"López, R",R,650333,Luis,Arraez,Arraez,L,5,___,1__,0,1,2,SBSS,F,20,S,Foul,26,151.03,151.48,82.3,76.7,3.12,1.42,2.22,0.07,-0.89,3.23,-1.77,50.0,6.25,1.4,-119.95,-0.46,3.29,20.01,-32.08,24.0,6.0,8.4,CU,FF|CU|FF|CU,,,,,190916_235113,26
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,0,625643,Reynaldo,Lopez,"López, R",R,650333,Luis,Arraez,Arraez,L,5,___,1__,0,1,3,SBSSB,F,20,B,Ball,26,98.31,216.83,78.6,73.3,2.99,1.44,0.94,-0.36,0.49,0.81,-1.59,50.0,6.19,4.44,-114.26,-4.96,1.26,19.58,-32.65,24.0,3.6,9.6,CU,FF|CU|FF|CU|CU,,,,,190916_235132,26
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,0,625643,Reynaldo,Lopez,"López, R",R,650333,Luis,Arraez,Arraez,L,5,___,1__,0,2,3,SBSSBS,F,20,S,Foul,26,113.09,175.76,84.2,78.0,2.95,1.42,-4.28,6.1,0.1,2.34,-1.51,50.0,6.3,5.27,-122.52,-4.93,-6.58,21.83,-22.8,24.0,13.2,6.0,CH,FF|CU|FF|CU|CU|CH,,,,,190916_235153,26
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,0,625643,Reynaldo,Lopez,"López, R",R,650333,Luis,Arraez,Arraez,L,5,___,1__,0,2,3,SBSSBSS,F,20,S,Foul,26,89.08,162.25,96.6,89.5,3.04,1.42,-5.49,8.92,0.73,2.84,-1.53,50.0,6.1,8.3,-140.43,-6.58,-11.13,27.18,-14.09,24.0,32.4,3.6,FF,FF|CU|FF|CU|CU|CH|FF,,,,,190916_235218,26
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,0,625643,Reynaldo,Lopez,"López, R",R,650333,Luis,Arraez,Arraez,L,5,___,1__,0,2,3,SBSSBSSX,T,20,X,"In play, no out",26,115.49,162.53,96.0,88.7,2.93,1.42,-5.29,8.7,0.04,2.82,-1.5,50.0,6.18,6.18,-139.66,-6.63,-10.57,28.15,-14.8,24.0,30.0,3.6,FF,FF|CU|FF|CU|CU|CH|FF|FF,,,,,190916_235242,26
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,0,625643,Reynaldo,Lopez,"López, R",R,593871,Jorge,Polanco,"Polanco, J",L,6,___,___,1,0,0,S,F,2,S,Foul,28,110.4,164.42,94.3,85.6,3.38,1.66,-5.9,8.14,0.17,2.75,-1.47,50.0,6.22,6.49,-136.89,-6.22,-11.1,32.39,-16.84,24.0,27.6,4.8,FF,FF,,,,,190916_235325,28
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,0,625643,Reynaldo,Lopez,"López, R",R,593871,Jorge,Polanco,"Polanco, J",L,6,___,___,1,0,1,SB,F,2,B,Ball,28,99.55,122.32,94.7,86.9,3.31,1.68,-4.83,9.12,0.46,4.31,-1.54,50.0,6.34,7.15,-137.67,-2.84,-9.32,28.9,-14.57,24.0,27.6,3.6,FF,FF|FF,,,,,190916_235355,28
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,0,625643,Reynaldo,Lopez,"López, R",R,593871,Jorge,Polanco,"Polanco, J",L,6,___,___,1,1,1,SBX,T,2,X,"In play, out(s)",28,148.03,169.91,82.5,76.5,3.3,1.58,-5.44,6.61,-0.81,2.55,-1.6,50.0,6.36,3.55,-120.01,-4.36,-8.03,20.67,-22.42,24.0,18.0,7.2,CH,FF|FF|CH,,,,,190916_235425,28
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,1,625643,Reynaldo,Lopez,"López, R",R,443558,Nelson,Cruz,Cruz,R,7,___,___,2,0,0,S,F,2,S,Called Strike,30,133.25,180.04,83.7,77.2,3.72,1.79,1.54,2.66,-0.43,2.18,-1.83,50.0,6.13,2.9,-121.77,-3.67,2.32,23.34,-28.17,24.0,6.0,7.2,SL,SL,,,,,190916_235509,30
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,1,625643,Reynaldo,Lopez,"López, R",R,443558,Nelson,Cruz,Cruz,R,7,___,___,2,0,1,SX,T,2,X,"In play, out(s)",30,79.92,162.78,84.2,77.8,3.74,1.8,0.82,1.48,0.97,2.82,-1.51,50.0,6.21,5.76,-122.51,-2.06,1.25,23.02,-29.91,24.0,4.8,8.4,SL,SL|SL,,,,,190916_235542,30
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,2,625643,Reynaldo,Lopez,"López, R",R,592696,Eddie,Rosario,"Rosario, E",L,8,1__,12_,2,0,0,B,F,18,B,Ball,32,197.53,148.82,77.8,72.6,3.16,1.56,1.8,-2.07,-2.11,3.33,-1.72,50.0,6.51,-1.4,-113.3,0.59,2.38,17.6,-34.91,24.0,3.6,10.8,CU,CU,,,,,190916_235619,32
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,2,625643,Reynaldo,Lopez,"López, R",R,592696,Eddie,Rosario,"Rosario, E",L,8,1__,12_,2,1,0,BB,F,18,B,Ball,32,164.65,176.28,82.5,76.2,3.16,1.61,-4.85,7.82,-1.25,2.32,-1.57,50.0,6.3,2.26,-120.1,-5.11,-7.12,21.87,-20.68,24.0,16.8,6.0,CH,CU|CH,,,,,190916_235643,32
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,2,625643,Reynaldo,Lopez,"López, R",R,592696,Eddie,Rosario,"Rosario, E",L,8,1__,12_,2,2,0,BBS,F,18,S,Foul,32,127.77,159.1,82.6,76.5,3.14,1.58,-4.82,5.73,-0.28,2.95,-1.43,50.0,6.4,4.23,-120.25,-3.25,-7.13,21.08,-23.69,24.0,14.4,7.2,CH,CU|CH|CH,,,,,190916_235709,32
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,2,625643,Reynaldo,Lopez,"López, R",R,592696,Eddie,Rosario,"Rosario, E",L,8,1__,12_,2,2,1,BBSB,F,18,B,Ball,32,93.5,125.73,95.7,87.7,3.09,1.62,-5.27,7.42,0.62,4.19,-1.53,50.0,6.26,7.79,-139.17,-2.51,-10.38,29.95,-17.55,24.0,25.2,3.6,FF,CU|CH|CH|FF,,,,,190916_235741,32
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,2,625643,Reynaldo,Lopez,"López, R",R,592696,Eddie,Rosario,"Rosario, E",L,8,1__,12_,2,3,1,BBSBX,T,18,X,"In play, no out",32,105.8,173.74,95.3,88.1,3.17,1.58,-6.33,7.17,0.29,2.41,-1.51,50.0,6.18,7.21,-138.51,-7.07,-12.43,27.78,-18.1,24.0,30.0,4.8,FF,CU|CH|CH|FF|FF,,,,,190916_235812,32
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,2,625643,Reynaldo,Lopez,"López, R",R,641598,Mitch,Garver,Garver,R,9,12_,123,2,0,0,S,F,14,S,Called Strike,35,114.39,169.56,96.1,87.9,3.47,1.65,-5.98,9.24,0.07,2.56,-1.54,50.0,6.11,6.59,-139.62,-7.25,-11.8,31.19,-13.92,24.0,33.6,3.6,FF,FF,,,,,190916_235906,35
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,2,625643,Reynaldo,Lopez,"López, R",R,641598,Mitch,Garver,Garver,R,9,12_,123,2,0,1,SB,F,14,B,Ball,35,65.44,211.89,84.4,78.3,3.5,1.71,1.37,1.28,1.35,1.0,-1.5,50.0,6.04,6.48,-122.65,-6.01,2.09,23.19,-30.22,24.0,6.0,8.4,SL,FF|SL,,,,,190916_235932,35
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,2,625643,Reynaldo,Lopez,"López, R",R,641598,Mitch,Garver,Garver,R,9,12_,123,2,1,1,SBB,F,14,B,Ball,35,78.75,180.07,84.2,78.5,3.4,1.67,1.46,1.03,1.0,2.17,-1.43,50.0,6.16,5.46,-122.61,-3.43,2.24,21.45,-30.59,24.0,6.0,8.4,SL,FF|SL|SL,,,,,190916_235958,35
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,2,625643,Reynaldo,Lopez,"López, R",R,641598,Mitch,Garver,Garver,R,9,12_,123,2,2,1,SBBB,F,14,B,Ball,35,71.04,174.37,83.6,77.5,3.5,1.7,-3.72,6.79,1.21,2.38,-1.3,50.0,6.36,7.21,-121.57,-5.04,-5.63,21.35,-21.9,24.0,10.8,6.0,CH,FF|SL|SL|CH,,,,,190917_000025,35
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,2,625643,Reynaldo,Lopez,"López, R",R,641598,Mitch,Garver,Garver,R,9,12_,123,2,3,1,SBBBB,T,14,B,Ball,35,102.57,140.55,96.8,89.0,3.46,1.7,-5.26,8.14,0.38,3.64,-1.48,50.0,6.18,7.09,-140.77,-4.27,-10.63,29.52,-15.72,24.0,28.8,3.6,FF,FF|SL|SL|CH|FF,,,,,190917_000053,35
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,2,625643,Reynaldo,Lopez,"López, R",R,595909,Jake,Cave,Cave,L,10,___,___,3,0,0,B,F,2,B,Ball,39,51.22,187.03,96.1,88.1,3.35,1.68,-6.69,9.8,1.73,1.91,-1.23,50.0,6.0,10.54,-139.37,-8.95,-13.2,30.35,-12.82,24.0,37.2,3.6,FF,FF,,,,,190917_000140,39
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",1,1,2,625643,Reynaldo,Lopez,"López, R",R,595909,Jake,Cave,Cave,L,10,___,___,3,1,0,BX,T,2,X,"In play, out(s)",39,106.53,160.15,95.4,87.0,3.37,1.75,-6.35,7.04,0.27,2.91,-1.4,50.0,6.15,6.84,-138.62,-5.46,-12.33,31.65,-18.51,24.0,28.8,4.8,FF,FF|FF,,,,,190917_000231,39
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",2,0,0,621244,Jose,Berrios,Berríos,R,543510,James,McCann,"McCann, J",R,11,___,___,0,0,0,X,T,23,X,"In play, run(s)",2,113.12,196.84,81.3,76.1,3.37,1.52,6.85,-1.23,0.1,1.55,-3.19,50.0,5.33,5.63,-118.33,-1.64,9.85,19.61,-33.94,24.0,16.8,9.6,CU,CU,,,,,190917_000517,2
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",2,0,0,621244,Jose,Berrios,Berríos,R,605474,Matt,Skole,Skole,L,12,___,___,1,0,0,X,T,2,X,"In play, out(s)",5,105.19,177.37,93.8,87.0,3.78,1.71,-4.27,8.0,0.31,2.27,-3.07,50.0,5.35,10.68,-136.35,-5.21,-8.17,25.54,-16.87,24.0,19.2,3.6,FF,FF,,,,,190917_000602,5
MIN201909160,2019,9,16,F,T,F,R,Regular Season,18:40,567036,min,cha,AL,AL,F,3312,Target Field,"Minneapolis, MN",2,0,1,621244,Jose,Berrios,Berríos,R,664901,Danny,Mendick,Mendick,R,13,___,___,2,0,0,B,F,3,B,Ball,8,95.24,228.88,93.7,86.8,3.03,1.49,-6.54,7.03,0.57,0.37,-3.05,50.0,5.15,12.04,-135.74,-9.39,-12.35,26.18,-18.89,24.0,26.4,4.8,FF,FF,,,,,190917_000634,8
